timestamp,ftr_vector,label,labelInfo
0.01,"[0.262310570414, 46.0606423879]",False,0.0
0.02,"[0.722916994293, -22.63220667210002]",False,0.0
0.03,"[-0.190333563028, -49.32117779185002]",False,0.0
0.04,"[-0.263506561544, -9.842419933649996]",False,0.0
0.05,"[-0.387181961701, -19.126216206250007]",False,0.0
0.06,"[-0.646030885669, 26.752934529999926]",False,0.0
0.07,"[0.147876728899, 17.70644067339991]",False,0.0
0.08,"[-0.291902072201, -11.113995919725006]",False,0.0
0.09,"[-0.0744031894955, 37.38815807865035]",False,0.0
0.0999999999999999,"[0.455861089372, 2.325637828425574]",False,0.0
0.1099999999999999,"[-0.027890432927, -21.833349922559957]",False,0.0
0.1199999999999999,"[0.0191940909208, 11.330006986450007]",False,0.0
0.1299999999999999,"[0.198709706802, -6.306522244139965]",False,0.0
0.1399999999999999,"[-0.106936353962, -21.99918673909996]",False,0.0
0.15,"[-0.24127402798, 4.678674162375128]",False,0.0
0.16,"[-0.0133628707145, 30.52515940119998]",False,0.0
0.17,"[0.369229160044, 33.823542089475]",False,0.0
0.18,"[0.663107971075, -29.220021901749853]",False,0.0
0.19,"[-0.215171277991, -36.25612909228997]",False,0.0
0.2,"[-0.0620146107708, 17.564592579800014]",False,0.0
0.21,"[0.136120573605, 19.90992423769001]",False,0.0
0.22,"[0.336183873983, -18.114233172649982]",False,0.0
0.23,"[-0.226164089848, -24.386424207599923]",False,0.0
0.24,"[-0.151544610169, 18.206031968799977]",False,0.0
0.25,"[0.137956549528, 23.24153545234998]",False,0.0
0.26,"[0.313286098878, 8.033215097850022]",False,0.0
0.2700000000000001,"[0.298620851485, 4.59595378855002]",False,0.0
0.2800000000000001,"[0.405205174649, -30.973877089549973]",False,0.0
0.2900000000000001,"[-0.320856690306, -15.748987432744988]",False,0.0
0.3000000000000001,"[0.0902254259941, 11.85811333382499]",False,0.0
0.3100000000000001,"[-0.0836944236295, -5.770417950704995]",False,0.0
0.3200000000000001,"[-0.02518293302, -9.485047222724992]",False,0.0
0.3300000000000001,"[-0.273395368084, 17.304731185100266]",False,0.0
0.3400000000000001,"[0.320911690682, 44.55271966305017]",False,0.0
0.3500000000000001,"[0.617659025177, -108.3859391525999]",False,0.0
0.3600000000000001,"[-1.84680709237, 19.03499628579998]",True,-2.011660293300188
0.3700000000000001,"[0.998358950893, 63.142185020049936]",False,0.0
0.3800000000000001,"[-0.583963391969, -58.37222255900035]",False,0.0
0.3900000000000002,"[-0.169085500287, 13.854974415349796]",False,0.0
0.4000000000000002,"[-0.306863903662, 33.73029194599997]",False,0.0
0.4100000000000002,"[0.505520338633, 10.387811308684991]",False,0.0
0.4200000000000002,"[-0.0991076774883, -23.081923018094983]",False,0.0
0.4300000000000002,"[0.0438818782711, -14.339665039284988]",False,0.0
0.4400000000000002,"[-0.385900978274, -1.6992920843097743]",False,0.0
0.4500000000000002,"[0.0098960365849, 141.9167654561997]",False,0.0
0.4600000000000002,"[2.45243433085, -0.3731949935484997]",True,2.049026939878185
